Region	Auftraggeber	Art Bauwerk	Art Arbeit	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012
......1509 Stans	Öffentliche Auftraggeber	Tiefbau	Umbau	500	40	10	0	0	131	0	200	400	367	358	0	0	891	0	0	140	100
......1509 Stans	Private Auftraggeber	Hochbau	Neubau	45250	41900	28820	29755	32165	28600	18450	12350	17650	53900	23790	44250	17230	10600	18175	7644	15284	40904
......1509 Stans	Private Auftraggeber	Hochbau	Umbau	10000	9280	4550	3192	3225	2150	2100	1700	670	1040	6305	3163	200	5300	33158	34290	28051	10335
......1509 Stans	Private Auftraggeber	Tiefbau	Neubau	10300	2200	0	0	0	0	0	0	0	12	0	0	160	0	300	0	7	0
......1509 Stans	Private Auftraggeber	Tiefbau	Umbau	0	0	0	0	0	0	0	0	0	2030	0	0	0	0	30	30	0	0
......1508 Oberdorf (NW)	Öffentliche Auftraggeber	Hochbau	Neubau	130	0	0	0	0	0	0	1500	0	0	0	0	0	0	248	1797	3031	0
......1508 Oberdorf (NW)	Öffentliche Auftraggeber	Hochbau	Umbau	1300	0	0	0	70	0	0	0	35	438	216	216	170	48	511	576	1390	4080
......1508 Oberdorf (NW)	Öffentliche Auftraggeber	Tiefbau	Neubau	100	20	0	600	0	0	0	0	0	0	0	20	0	0	0	0	0	0
......1508 Oberdorf (NW)	Öffentliche Auftraggeber	Tiefbau	Umbau	0	0	140	95	0	197	22	12	354	300	15	0	0	0	2	0	50	37
......1508 Oberdorf (NW)	Private Auftraggeber	Hochbau	Neubau	11723	5884	7035	6584	1220	3894	4332	5700	5567	26324	3638	2383	1715	4985	8280	15634	7456	2492
......1508 Oberdorf (NW)	Private Auftraggeber	Hochbau	Umbau	488	830	1366	1385	865	388	315	0	1460	324	200	453	0	205	1708	4879	3425	2650
......1508 Oberdorf (NW)	Private Auftraggeber	Tiefbau	Neubau	0	0	70	10	25	49	11	0	0	0	0	418	0	0	0	0	0	0
......1508 Oberdorf (NW)	Private Auftraggeber	Tiefbau	Umbau	0	0	47	0	0	0	0	0	0	0	0	0	0	0	7	0	20086	0
......1507 Hergiswil (NW)	Öffentliche Auftraggeber	Hochbau	Neubau	3770	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	228	228
......1507 Hergiswil (NW)	Öffentliche Auftraggeber	Hochbau	Umbau	0	1100	270	0	500	0	0	415	10	600	1550	1490	50	120	8978	4084	1769	1795
......1507 Hergiswil (NW)	Öffentliche Auftraggeber	Tiefbau	Neubau	700	400	2540	350	1150	243	130	273	0	0	75	75	1303	0	0	0	0	0
......1507 Hergiswil (NW)	Öffentliche Auftraggeber	Tiefbau	Umbau	1500	1450	1862	1050	500	500	50	0	0	0	0	0	0	0	700	10	10	123
......1507 Hergiswil (NW)	Private Auftraggeber	Hochbau	Neubau	6337	11766	37702	39625	36831	60162	27726	24585	23650	34903	29299	35166	32544	40810	45489	16949	37451	31075
......1507 Hergiswil (NW)	Private Auftraggeber	Hochbau	Umbau	2572	2500	1783	2075	4156	5838	3121	1307	3190	2174	5477	5413	6503	9016	2322	3896	3928	6821
......1507 Hergiswil (NW)	Private Auftraggeber	Tiefbau	Neubau	950	736	255	25	50	350	200	50	10	5	0	0	0	0	0	0	950	316
......1507 Hergiswil (NW)	Private Auftraggeber	Tiefbau	Umbau	0	0	0	0	25	125	5	282	0	2	0	0	0	0	0	25	70	105
......1506 Ennetmoos	Öffentliche Auftraggeber	Hochbau	Neubau	0	0	0	0	0	700	150	0	0	1350	1760	700	6	1	0	0	15	0
......1506 Ennetmoos	Öffentliche Auftraggeber	Hochbau	Umbau	2006	2930	873	0	0	0	0	0	0	110	50	0	0	50	50	45	0	200
......1506 Ennetmoos	Öffentliche Auftraggeber	Tiefbau	Neubau	2188	150	120	120	20	22	22	0	0	0	0	2	1	1	0	0	0	0
......1506 Ennetmoos	Öffentliche Auftraggeber	Tiefbau	Umbau	500	500	0	0	0	0	0	229	242	146	27	0	0	0	0	0	0	330
......1506 Ennetmoos	Private Auftraggeber	Hochbau	Neubau	7352	857	6447	2323	2270	5902	3540	5375	2895	17819	11553	6150	4150	10397	4454	750	11871	6748
......1506 Ennetmoos	Private Auftraggeber	Hochbau	Umbau	25	1264	888	658	759	470	690	722	548	401	659	509	3745	99	777	1358	1604	2231
......1506 Ennetmoos	Private Auftraggeber	Tiefbau	Neubau	670	0	0	0	0	0	0	345	0	0	0	0	5	5	5	5	0	0
......1506 Ennetmoos	Private Auftraggeber	Tiefbau	Umbau	200	50	0	15	0	0	0	0	0	2	2	1	122	2	70	61	3	2555
......1505 Ennetbürgen	Öffentliche Auftraggeber	Hochbau	Neubau	0	0	300	0	0	4000	0	0	0	0	4000	1936	0	0	3595	1123	0	42
......1505 Ennetbürgen	Öffentliche Auftraggeber	Hochbau	Umbau	1060	2420	3405	0	2000	0	0	0	0	0	0	0	0	0	0	105	45	0
......1505 Ennetbürgen	Öffentliche Auftraggeber	Tiefbau	Neubau	0	200	500	0	300	380	0	700	0	0	0	0	0	0	0	0	0	0
......1505 Ennetbürgen	Öffentliche Auftraggeber	Tiefbau	Umbau	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	20	20	20
......1505 Ennetbürgen	Private Auftraggeber	Hochbau	Neubau	14600	8100	19200	33800	20200	14600	8700	16600	23000	16950	19513	12431	8974	12066	21800	49740	40089	10955
......1505 Ennetbürgen	Private Auftraggeber	Hochbau	Umbau	1350	0	6200	1570	3300	1000	350	1500	1200	360	247	778	1563	1348	7107	17989	19902	2062
......1505 Ennetbürgen	Private Auftraggeber	Tiefbau	Neubau	0	0	700	500	0	100	0	0	0	0	0	0	0	0	0	0	1598	1665
......1505 Ennetbürgen	Private Auftraggeber	Tiefbau	Umbau	0	0	0	100	100	0	0	0	0	0	0	0	0	0	64	1086	843	0
......1504 Emmetten	Öffentliche Auftraggeber	Hochbau	Neubau	0	0	0	0	1100	0	0	0	0	0	0	0	0	0	0	0	0	0
......1504 Emmetten	Öffentliche Auftraggeber	Hochbau	Umbau	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0
......1504 Emmetten	Öffentliche Auftraggeber	Tiefbau	Neubau	2560	900	200	800	380	184	34	1419	275	40	28	0	0	0	0	28	2	0
......1504 Emmetten	Öffentliche Auftraggeber	Tiefbau	Umbau	0	30	16	0	42	42	0	20	0	0	0	0	0	0	423	0	154	45
......1504 Emmetten	Private Auftraggeber	Hochbau	Neubau	6920	5500	1675	1370	575	2400	560	587	1604	3012	1400	2827	2857	8639	10818	7274	5220	19385
......1504 Emmetten	Private Auftraggeber	Hochbau	Umbau	750	30	25	112	60	50	560	0	30	106	0	32	237	396	1272	756	1034	1470
......1504 Emmetten	Private Auftraggeber	Tiefbau	Neubau	0	0	0	10	0	0	0	0	0	150	0	0	0	0	400	60	175	0
......1504 Emmetten	Private Auftraggeber	Tiefbau	Umbau	0	0	0	0	0	500	0	0	300	300	0	0	0	0	0	127	45	28
......1503 Dallenwil	Öffentliche Auftraggeber	Hochbau	Neubau	0	1000	0	450	0	0	0	0	0	150	0	0	0	0	0	0	0	0
......1503 Dallenwil	Öffentliche Auftraggeber	Hochbau	Umbau	0	0	0	0	0	0	160	593	0	0	0	0	60	160	0	6	207	74
......1503 Dallenwil	Öffentliche Auftraggeber	Tiefbau	Neubau	4884	2885	2978	1886	1400	1550	2478	2743	1817	1503	605	363	350	300	275	556	885	80
......1503 Dallenwil	Öffentliche Auftraggeber	Tiefbau	Umbau	0	0	500	0	0	0	0	70	0	365	0	0	0	6600	600	0	0	0
......1503 Dallenwil	Private Auftraggeber	Hochbau	Neubau	4080	1736	3055	1000	1100	1566	2820	875	3185	3439	1000	1362	2250	0	1417	1092	8532	2318
......1503 Dallenwil	Private Auftraggeber	Hochbau	Umbau	1260	1030	300	1388	133	595	685	7435	610	290	210	0	0	0	597	618	503	1182
......1503 Dallenwil	Private Auftraggeber	Tiefbau	Neubau	30	20	0	0	0	0	35	200	0	0	0	0	0	0	5	1	0	10
......1503 Dallenwil	Private Auftraggeber	Tiefbau	Umbau	40	0	250	50	40	45	515	5	0	750	0	0	0	0	0	0	25	0
......1502 Buochs	Öffentliche Auftraggeber	Hochbau	Neubau	0	1500	0	0	0	150	150	0	0	0	1100	0	70	0	40	2040	1500	7412
......1502 Buochs	Öffentliche Auftraggeber	Hochbau	Umbau	150	1800	3400	2681	95	167	588	87	80	550	0	0	0	0	0	2263	0	9250
......1502 Buochs	Öffentliche Auftraggeber	Tiefbau	Neubau	100	180	0	345	5	0	480	500	100	0	0	60	0	0	18	0	0	0
......1502 Buochs	Öffentliche Auftraggeber	Tiefbau	Umbau	1648	330	1548	1706	970	1460	2231	291	585	25	397	202	0	40	16	0	0	0
......1502 Buochs	Private Auftraggeber	Hochbau	Neubau	4590	5330	9280	17070	19620	13140	46738	23370	17485	8391	6550	8507	11680	1020	3352	1748	3766	1834
......1502 Buochs	Private Auftraggeber	Hochbau	Umbau	970	275	1268	4740	436	3341	2640	7152	2942	1828	1990	2809	970	2388	13683	2320	836	1854
......1502 Buochs	Private Auftraggeber	Tiefbau	Neubau	40	0	0	0	3	5	3127	8200	0	0	0	5	0	0	0	0	0	0
......1502 Buochs	Private Auftraggeber	Tiefbau	Umbau	70	20	0	0	10	10	98	0	0	0	0	0	0	0	0	0	128	20
......1501 Beckenried	Öffentliche Auftraggeber	Hochbau	Neubau	0	0	0	55	700	1400	4100	85	0	0	0	0	0	0	25	50	0	0
......1501 Beckenried	Öffentliche Auftraggeber	Hochbau	Umbau	0	0	0	260	0	0	0	400	0	0	0	0	0	0	600	0	215	105
......1501 Beckenried	Öffentliche Auftraggeber	Tiefbau	Neubau	1030	2180	2135	3315	2043	4320	4357	1622	0	0	0	0	300	157	253	30	535	0
......1501 Beckenried	Öffentliche Auftraggeber	Tiefbau	Umbau	150	495	315	100	500	3100	338	270	45	7	7	0	0	0	0	0	0	500
......1501 Beckenried	Private Auftraggeber	Hochbau	Neubau	16350	8200	10405	6649	5709	2340	1819	7510	14871	18705	8308	6002	7982	5951	15642	14453	21382	19650
......1501 Beckenried	Private Auftraggeber	Hochbau	Umbau	1140	1380	450	1500	2205	688	1510	1190	3084	1040	650	1835	1435	5108	5275	2580	2079	3525
......1501 Beckenried	Private Auftraggeber	Tiefbau	Neubau	225	60	0	285	125	70	600	1425	200	0	0	0	0	0	220	19	0	0
......1501 Beckenried	Private Auftraggeber	Tiefbau	Umbau	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0
......1407 Sarnen	Öffentliche Auftraggeber	Hochbau	Neubau	16200	13500	4508	3031	8552	4103	10337	10676	460	150	17363	500	583	0	500	356	0	4959
......1407 Sarnen	Öffentliche Auftraggeber	Hochbau	Umbau	4163	10543	1108	3018	4187	621	613	934	800	522	9310	8690	450	2329	34075	14865	10032	14953
......1407 Sarnen	Öffentliche Auftraggeber	Tiefbau	Neubau	2651	1751	3402	2725	7325	3030	4105	2115	1860	1883	1840	1382	5095	15179	6927	4266	2132	1697
......1407 Sarnen	Öffentliche Auftraggeber	Tiefbau	Umbau	1043	1466	182	2413	3370	1494	4732	1780	3425	2349	245	150	50	2512	5895	5092	3570	3509
......1407 Sarnen	Private Auftraggeber	Hochbau	Neubau	60171	45905	25536	16462	20567	20257	26265	26265	36986	61829	74632	54593	20421	18924	43919	16871	82796	59151
......1407 Sarnen	Private Auftraggeber	Hochbau	Umbau	7633	9398	6780	9805	2954	3170	3595	3595	4464	2913	11519	3656	1503	5491	15186	14329	13121	9423
......1407 Sarnen	Private Auftraggeber	Tiefbau	Neubau	540	1375	778	518	325	120	202	202	742	541	230	463	141	130	143	285	1064	583
......1407 Sarnen	Private Auftraggeber	Tiefbau	Umbau	72	154	659	1043	138	670	291	291	120	104	107	153	304	235	538	450	220	206
......1406 Sachseln	Öffentliche Auftraggeber	Hochbau	Neubau	81	2726	3885	0	750	500	0	3647	360	350	0	4039	1050	1	1954	1248	406	694
......1406 Sachseln	Öffentliche Auftraggeber	Hochbau	Umbau	100	0	0	0	0	0	376	0	50	0	0	50	0	151	122	162	1307	1739
......1406 Sachseln	Öffentliche Auftraggeber	Tiefbau	Neubau	36940	28208	8035	4853	20150	12694	11420	10100	3970	12108	7874	8349	14516	20294	9278	3728	3008	2661
......1406 Sachseln	Öffentliche Auftraggeber	Tiefbau	Umbau	915	1490	4160	2713	200	580	2195	2050	2946	4030	3220	30	50	2226	2	1670	2224	807
......1406 Sachseln	Private Auftraggeber	Hochbau	Neubau	15375	22200	15116	13430	8841	11751	11305	6686	17315	17312	15754	8215	2655	7552	12120	10366	36924	28370
......1406 Sachseln	Private Auftraggeber	Hochbau	Umbau	6013	6182	2788	3460	4012	1039	10323	1983	2224	2680	3007	3262	681	7990	4669	15067	11562	17118
......1406 Sachseln	Private Auftraggeber	Tiefbau	Neubau	180	250	0	850	0	0	270	575	2	0	60	67	92	103	146	247	487	232
......1406 Sachseln	Private Auftraggeber	Tiefbau	Umbau	112	0	80	0	0	0	300	215	45	150	215	185	5	7	803	876	577	369
......1405 Lungern	Öffentliche Auftraggeber	Hochbau	Neubau	300	0	71	1500	0	0	0	0	0	0	0	1020	200	0	5866	2397	2133	0
......1405 Lungern	Öffentliche Auftraggeber	Hochbau	Umbau	70	50	5	20	2	0	0	0	395	0	0	0	10	10	25	666	0	0
......1405 Lungern	Öffentliche Auftraggeber	Tiefbau	Neubau	1525	1655	2090	2862	11329	10750	9576	12782	7510	4027	112500	19497	37759	34156	43091	37204	34080	15992
......1405 Lungern	Öffentliche Auftraggeber	Tiefbau	Umbau	285	140	0	0	0	360	570	540	50	25	5	630	159	5500	1435	3841	3717	3720
......1405 Lungern	Private Auftraggeber	Hochbau	Neubau	3630	2206	3635	5030	2875	1733	215	6762	3661	1763	3420	4637	1750	2534	8095	4102	5740	5624
......1405 Lungern	Private Auftraggeber	Hochbau	Umbau	946	962	2418	1475	2175	1382	1480	1963	2087	1436	3305	2561	120	848	2034	3094	3027	3673
......1405 Lungern	Private Auftraggeber	Tiefbau	Neubau	0	40	0	600	820	40	8160	890	615	387	8124	4330	6445	1000	24	2058	1138	2453
......1405 Lungern	Private Auftraggeber	Tiefbau	Umbau	0	0	0	0	140	0	0	0	70	0	0	0	0	80	209	430	466	799
......1404 Kerns	Öffentliche Auftraggeber	Hochbau	Neubau	75	2082	315	0	0	6495	2030	3000	1000	3461	1	550	0	0	656	650	434	2030
......1404 Kerns	Öffentliche Auftraggeber	Hochbau	Umbau	738	198	70	298	96	60	35	159	65	245	30	731	270	1639	250	636	2252	1244
......1404 Kerns	Öffentliche Auftraggeber	Tiefbau	Neubau	1011	1285	1489	1267	1320	1270	1370	1810	1420	1490	2690	2572	4433	4084	1447	1239	1680	931
......1404 Kerns	Öffentliche Auftraggeber	Tiefbau	Umbau	1220	1810	460	50	100	280	109	1501	304	38	2244	4445	3957	1640	399	1407	4732	6608
......1404 Kerns	Private Auftraggeber	Hochbau	Neubau	10398	10229	15866	7127	7568	10126	3777	5078	94	15137	12788	21238	10472	14656	20285	21646	35499	28032
......1404 Kerns	Private Auftraggeber	Hochbau	Umbau	9685	8302	6682	2269	2853	1645	2921	793	0	7989	4903	5755	966	1159	4091	9704	8681	12509
......1404 Kerns	Private Auftraggeber	Tiefbau	Neubau	562	150	430	191	364	0	0	0	0	597	55	241	116	398	1091	1409	1121	637
......1404 Kerns	Private Auftraggeber	Tiefbau	Umbau	0	6	1	0	0	0	0	30	0	0	95	45	9	39	550	600	769	631
......1403 Giswil	Öffentliche Auftraggeber	Hochbau	Neubau	0	0	0	0	1350	300	681	500	493	446	0	0	0	0	720	11	150	166
......1403 Giswil	Öffentliche Auftraggeber	Hochbau	Umbau	300	0	400	620	640	776	84	1550	255	3110	120	775	361	804	1448	950	0	404
......1403 Giswil	Öffentliche Auftraggeber	Tiefbau	Neubau	2206	4808	17274	12482	13909	16566	25979	23577	20465	11793	4138	3248	3307	1323	2540	854	3565	14315
......1403 Giswil	Öffentliche Auftraggeber	Tiefbau	Umbau	1520	1820	63	135	130	120	6965	4360	255	265	490	1080	310	563	27957	21316	34091	19249
......1403 Giswil	Private Auftraggeber	Hochbau	Neubau	5557	7137	3147	5454	5900	3467	15577	8658	11627	11739	6200	5906	4904	3260	7554	10008	7523	3928
......1403 Giswil	Private Auftraggeber	Hochbau	Umbau	4437	2612	2243	1365	2484	1315	2877	1760	2604	1221	690	2397	520	2282	2552	1851	2546	4682
......1403 Giswil	Private Auftraggeber	Tiefbau	Neubau	0	195	150	0	95	0	60	25	0	16	85	94	40	61	91	63	380	196
......1403 Giswil	Private Auftraggeber	Tiefbau	Umbau	0	0	0	0	200	135	35	48	150	50	80	0	0	64	784	364	653	165
......1402 Engelberg	Öffentliche Auftraggeber	Hochbau	Neubau	0	0	1200	125	1520	120	50	0	0	0	65	60	350	20	926	0	0	0
......1402 Engelberg	Öffentliche Auftraggeber	Hochbau	Umbau	4000	0	1650	0	0	0	0	10	0	0	0	115	13	0	2378	164	325	275
......1402 Engelberg	Öffentliche Auftraggeber	Tiefbau	Neubau	2888	1541	1180	1140	720	1090	990	825	560	560	560	449	850	12952	500	5500	824	30695
......1402 Engelberg	Öffentliche Auftraggeber	Tiefbau	Umbau	150	0	0	0	0	1300	200	0	0	0	130	0	0	6054	825	314	151	642
......1402 Engelberg	Private Auftraggeber	Hochbau	Neubau	9890	9710	22570	15016	28995	16202	7732	14525	24705	20090	33146	26611	25055	23769	48729	59533	51657	77614
......1402 Engelberg	Private Auftraggeber	Hochbau	Umbau	2276	3390	5815	1855	2225	650	2374	8243	6585	860	2011	2535	2409	5004	4298	10768	15738	9008
......1402 Engelberg	Private Auftraggeber	Tiefbau	Neubau	20	0	1525	0	0	0	0	2000	936	4380	200	3511	85	0	1	1448	830	10
......1402 Engelberg	Private Auftraggeber	Tiefbau	Umbau	43	0	50	0	0	0	0	0	20	35	72	40	0	0	210	159	195	234
......1401 Alpnach	Öffentliche Auftraggeber	Hochbau	Neubau	2170	1960	273	0	0	100	4475	4475	13	635	1357	45	4731	170	0	10	10	588
......1401 Alpnach	Öffentliche Auftraggeber	Hochbau	Umbau	2110	979	1200	98	63	616	736	64	8426	2387	1991	1755	1575	1697	6446	3914	9677	13823
......1401 Alpnach	Öffentliche Auftraggeber	Tiefbau	Neubau	4155	8962	3820	4365	2288	5188	7220	7496	10860	17125	11991	11403	6456	15443	8430	5339	2627	17630
......1401 Alpnach	Öffentliche Auftraggeber	Tiefbau	Umbau	5989	4707	1750	464	5900	130	314	100	550	1504	3041	7239	3873	5266	3119	5980	5408	2626
......1401 Alpnach	Private Auftraggeber	Hochbau	Neubau	31516	26207	16111	20758	15863	9604	10685	10685	10593	12093	11504	53221	43847	38524	23601	38290	36409	30937
......1401 Alpnach	Private Auftraggeber	Hochbau	Umbau	4267	4391	5416	5176	1962	2679	1650	1650	3845	1950	2983	4285	2433	3349	19508	25811	11041	6306
......1401 Alpnach	Private Auftraggeber	Tiefbau	Neubau	1841	705	741	348	456	254	1110	1110	287	801	238	17080	140	33	705	707	867	619
......1401 Alpnach	Private Auftraggeber	Tiefbau	Umbau	25	75	165	1181	1097	915	1350	1350	40	490	700	2066	115	15	329	673	437	281
......1375 Unteriberg	Öffentliche Auftraggeber	Hochbau	Neubau	200	0	0	7410	5000	0	0	6000	3691	0	0	0	155	0	2720	1118	68	0
......1375 Unteriberg	Öffentliche Auftraggeber	Hochbau	Umbau	125	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	54	0
......1375 Unteriberg	Öffentliche Auftraggeber	Tiefbau	Neubau	1125	551	204	543	685	540	0	510	91	291	510	91	8	27	135	417	104	0
......1375 Unteriberg	Öffentliche Auftraggeber	Tiefbau	Umbau	295	69	1	0	0	500	501	300	200	390	305	84	0	332	260	179	2319	2099
......1375 Unteriberg	Private Auftraggeber	Hochbau	Neubau	8671	7232	6627	2994	4489	3605	4332	1770	2596	1392	2975	5633	1801	1337	3066	3565	9089	13951
......1375 Unteriberg	Private Auftraggeber	Hochbau	Umbau	1783	641	310	1277	888	1737	633	923	317	719	1876	1324	1649	1334	904	682	1174	947
......1375 Unteriberg	Private Auftraggeber	Tiefbau	Neubau	439	639	8663	12054	3379	33	25	276	292	628	626	43	3	14	13	13	6	24
......1375 Unteriberg	Private Auftraggeber	Tiefbau	Umbau	19	11	2	718	551	226	48	51	108	61	41	11	356	309	42	43	7005	6329
......1374 Steinerberg	Öffentliche Auftraggeber	Hochbau	Neubau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
......1374 Steinerberg	Öffentliche Auftraggeber	Hochbau	Umbau	2500	4400	1900	420	70	0	0	0	0	0	76	0	0	168	0	0	0	0
......1374 Steinerberg	Öffentliche Auftraggeber	Tiefbau	Neubau	0	0	0	0	0	0	0	0	0	0	0	0	1574	121	858	0	0	0
......1374 Steinerberg	Öffentliche Auftraggeber	Tiefbau	Umbau	8	0	0	0	0	0	0	0	4	0	10	110	10	0	50	0	428	83
......1374 Steinerberg	Private Auftraggeber	Hochbau	Neubau	1453	280	53	3160	3440	3890	2060	1831	118	1218	1068	3681	2883	3063	929	7800	7659	3746
......1374 Steinerberg	Private Auftraggeber	Hochbau	Umbau	705	432	143	3433	110	707	5	450	240	160	533	415	720	955	613	1245	1039	556
......1374 Steinerberg	Private Auftraggeber	Tiefbau	Neubau	95	0	60	0	0	0	0	300	0	0	0	0	18	2	0	0	33	60
......1374 Steinerberg	Private Auftraggeber	Tiefbau	Umbau	5	9	0	122	201	100	220	130	30	53	115	107	0	0	84	137	46	6
......1373 Steinen	Öffentliche Auftraggeber	Hochbau	Neubau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
......1373 Steinen	Öffentliche Auftraggeber	Hochbau	Umbau	200	165	1800	3340	8250	5125	60	0	1135	0	20	0	20	20	105	0	0	0
......1373 Steinen	Öffentliche Auftraggeber	Tiefbau	Neubau	320	0	0	650	0	0	0	0	0	0	0	0	340	0	0	0	0	0
......1373 Steinen	Öffentliche Auftraggeber	Tiefbau	Umbau	130	930	180	740	500	700	100	150	50	10	0	0	0	0	0	0	0	0
......1373 Steinen	Private Auftraggeber	Hochbau	Neubau	14220	2680	8230	7520	9480	5950	3930	3620	6752	10640	10695	8715	24935	24758	16030	11166	8209	8318
......1373 Steinen	Private Auftraggeber	Hochbau	Umbau	2525	2510	430	220	1325	1350	40	100	1910	1736	2379	1735	8720	2456	2320	1551	1050	1400
......1373 Steinen	Private Auftraggeber	Tiefbau	Neubau	140	210	470	210	130	268	25	30	137	600	132	0	0	0	10	0	0	0
......1373 Steinen	Private Auftraggeber	Tiefbau	Umbau	150	170	420	190	140	200	0	0	133	195	90	24	295	77	155	61	0	0
......1372 Schwyz	Öffentliche Auftraggeber	Hochbau	Neubau	3684	900	900	1540	100	2713	3183	1475	220	6001	7300	14550	5311	1103	0	800	788	0
......1372 Schwyz	Öffentliche Auftraggeber	Hochbau	Umbau	3481	4689	4294	6060	9481	13121	3869	2205	4499	7092	4431	1325	26420	29505	9286	21129	5392	1815
......1372 Schwyz	Öffentliche Auftraggeber	Tiefbau	Neubau	5885	2207	1080	150	50	96	100	270	170	250	840	510	830	915	1080	200	200	0
......1372 Schwyz	Öffentliche Auftraggeber	Tiefbau	Umbau	0	1820	330	2745	1085	200	40	715	10	0	100	115	470	3630	3064	5419	2873	507
......1372 Schwyz	Private Auftraggeber	Hochbau	Neubau	76960	78640	93975	62800	60845	63765	52105	39312	19155	19380	62885	96360	60410	64255	73300	29220	32217	18910
......1372 Schwyz	Private Auftraggeber	Hochbau	Umbau	5255	7920	20935	3555	2510	8955	6705	7670	3115	5667	14305	9370	25280	22435	23215	45132	31571	22361
......1372 Schwyz	Private Auftraggeber	Tiefbau	Neubau	3570	3620	350	480	220	260	430	470	360	360	635	2616	3500	6280	7740	5280	10450	8536
......1372 Schwyz	Private Auftraggeber	Tiefbau	Umbau	1060	1060	990	1090	650	600	200	705	765	802	340	150	1070	455	3955	430	838	764
......1371 Sattel	Öffentliche Auftraggeber	Hochbau	Neubau	0	100	1000	2310	1410	0	0	0	0	0	0	0	0	0	0	0	0	90
......1371 Sattel	Öffentliche Auftraggeber	Hochbau	Umbau	3900	4000	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
......1371 Sattel	Öffentliche Auftraggeber	Tiefbau	Neubau	200	900	100	0	420	530	150	0	0	0	220	0	0	0	0	0	0	0
......1371 Sattel	Öffentliche Auftraggeber	Tiefbau	Umbau	0	0	0	0	800	1040	390	0	0	0	0	0	0	0	0	12	0	0
......1371 Sattel	Private Auftraggeber	Hochbau	Neubau	4650	2100	1240	2280	6100	6290	2160	4570	942	10860	5310	6695	9045	10225	11287	14393	4919	5187
......1371 Sattel	Private Auftraggeber	Hochbau	Umbau	550	580	1280	670	850	1610	2980	200	531	100	1396	1515	215	1796	1946	1584	569	551
......1371 Sattel	Private Auftraggeber	Tiefbau	Neubau	170	50	0	950	1320	1010	100	0	0	0	0	0	0	0	643	24	53	3
......1371 Sattel	Private Auftraggeber	Tiefbau	Umbau	0	0	330	0	250	130	50	0	0	0	0	0	0	200	200	103	64	0
......1370 Rothenthurm	Öffentliche Auftraggeber	Hochbau	Neubau	2000	4000	800	344	30	152	150	0	0	0	0	1450	5500	2883	2916	0	0	19
......1370 Rothenthurm	Öffentliche Auftraggeber	Hochbau	Umbau	1015	3245	0	100	0	0	267	83	85	0	0	0	0	0	25	0	0	0
......1370 Rothenthurm	Öffentliche Auftraggeber	Tiefbau	Neubau	419	350	600	600	600	345	500	299	200	0	0	0	0	0	0	0	436	0
......1370 Rothenthurm	Öffentliche Auftraggeber	Tiefbau	Umbau	364	380	150	43	50	584	1921	80	114	0	10	4	0	0	0	0	975	0
......1370 Rothenthurm	Private Auftraggeber	Hochbau	Neubau	7200	5151	3830	4400	7300	4650	5310	2180	1810	1500	1330	6645	4750	1449	10511	9244	9195	15041
......1370 Rothenthurm	Private Auftraggeber	Hochbau	Umbau	2300	453	375	370	1150	420	50	200	450	0	570	510	700	400	120	5	895	925
......1370 Rothenthurm	Private Auftraggeber	Tiefbau	Neubau	0	80	10	240	60	60	0	0	0	0	0	0	0	0	0	0	0	0
......1370 Rothenthurm	Private Auftraggeber	Tiefbau	Umbau	100	3100	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1330	4424
......1369 Riemenstalden	Öffentliche Auftraggeber	Hochbau	Neubau	0	0	35	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
......1369 Riemenstalden	Öffentliche Auftraggeber	Hochbau	Umbau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0
......1369 Riemenstalden	Öffentliche Auftraggeber	Tiefbau	Neubau	320	1525	720	250	170	60	446	45	250	20	0	200	230	300	200	20	550	0
......1369 Riemenstalden	Öffentliche Auftraggeber	Tiefbau	Umbau	0	0	0	0	0	0	820	120	200	70	650	130	30	0	0	0	0	0
......1369 Riemenstalden	Private Auftraggeber	Hochbau	Neubau	0	0	0	0	1150	500	0	0	720	100	0	0	10	380	76	2	0	700
......1369 Riemenstalden	Private Auftraggeber	Hochbau	Umbau	0	0	0	0	0	200	210	20	50	300	100	360	0	150	30	34	17	11
......1369 Riemenstalden	Private Auftraggeber	Tiefbau	Neubau	0	0	0	0	85	30	0	45	0	0	0	0	0	40	40	0	0	82
......1369 Riemenstalden	Private Auftraggeber	Tiefbau	Umbau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0
......1368 Oberiberg	Öffentliche Auftraggeber	Hochbau	Neubau	0	0	0	1	0	0	0	0	0	0	0	0	0	0	425	0	0	0
